%time,field.data
48796000000,2.60177278937
48898000000,2.55109215424
48996000000,2.4476190502
49096000000,2.34565996882
49198000000,2.28583573663
49296000000,2.24877281886
49396000000,2.19870222024
49496000000,2.22921466902
49596000000,2.39360564878
49696000000,2.5690528679
49796000000,2.77892165358
49896000000,3.03928175912
49996000000,3.31510794306
50096000000,3.46933841252
50196000000,3.80692158048
50296000000,4.10648508859
50396000000,4.35731219201
50496000000,4.60999492806
50596000000,4.70028731421
50696000000,4.90390959843
50796000000,5.0602130509
50896000000,5.26627518765
50996000000,5.34589136086
51096000000,5.41628301171
51196000000,5.48482945505
51296000000,5.40717687581
51396000000,5.3995115194
51496000000,5.47050815122
51596000000,5.41193026612
51696000000,5.36616456835
51796000000,5.2902409992
51896000000,5.12323330091
51996000000,5.01909542327
52096000000,4.90708556279
52196000000,4.84732204504
52296000000,4.72900799669
52398000000,4.55910308472
52496000000,4.44568350595
52596000000,4.23722281943
52696000000,4.07801941423
52796000000,3.90612258424
52896000000,3.83589742594
52996000000,3.68085360071
53096000000,3.52790295903
53196000000,3.35976740625
53298000000,3.17978022912
53396000000,3.02598985308
53498000000,2.87427085079
53596000000,2.78954401527
53696000000,2.6488933536
53796000000,2.52093577399
53898000000,2.38416513974
53996000000,2.26161369774
54096000000,2.15326352313
54196000000,2.04948778555
54296000000,1.99028270811
54396000000,1.89963850244
54496000000,1.83169973825
54596000000,1.76418942938
54696000000,1.70819374017
54796000000,1.66169117172
54898000000,1.63314234352
54996000000,1.621567651
55096000000,1.60411830156
55196000000,1.58723144215
55296000000,1.58748852399
55396000000,1.58950619107
55498000000,1.59990671428
55598000000,1.61151396955
55696000000,1.62777085862
55796000000,1.64418057456
55896000000,1.65661624958
55998000000,1.67354128434
56096000000,1.69738257033
56196000000,1.71566545278
56296000000,1.73800242081
56398000000,1.75684180206
56498000000,1.77578447056
56596000000,1.78384119305
56696000000,1.80143886983
56796000000,1.80981793149
56896000000,1.82585643481
56996000000,1.83985575178
57096000000,1.85114930249
57196000000,1.8475143233
57298000000,1.85596570645
57396000000,1.85410562839
57496000000,1.85931588199
57596000000,1.86609590663
57696000000,1.86417806966
57796000000,1.85744015167
57896000000,1.84692735275
57996000000,1.83803021738
58096000000,1.83205209282
58196000000,1.8327290638
58296000000,1.82573008815
58398000000,1.80829979421
58496000000,1.79369569115
58596000000,1.77650449869
58696000000,1.76546530832
58796000000,1.76110316929
58898000000,1.74658581565
58998000000,1.72659393182
59098000000,1.71449757438
59198000000,1.6907420998
59296000000,1.67169387445
59396000000,1.64814639034
59498000000,1.64611515137
59596000000,1.6231600854
59696000000,1.60897343696
59796000000,1.5892219612
59896000000,1.5720897945
59998000000,1.55933327983
60096000000,1.57898707425
60196000000,1.59006034534
60296000000,1.62631997327
60396000000,1.6700539201
60498000000,1.7808704711
60596000000,1.83650992401
60696000000,1.99288342816
60796000000,2.1711332767
60896000000,2.43010756933
60996000000,2.67743329377
61098000000,2.95321129649
61196000000,3.13023746794
61296000000,3.46048735647
61396000000,3.78331754053
61496000000,4.04207985268
61596000000,4.28617853862
61696000000,4.53783600073
61796000000,4.61223780748
61896000000,4.74183497322
61998000000,4.88396088551
62096000000,5.00003273279
62196000000,5.11110660865
62296000000,5.17151328016
62396000000,5.11882793792
62498000000,5.1387721757
62596000000,5.12980165972
62696000000,5.13140983206
62796000000,5.04811774952
62896000000,5.01399980067
62996000000,4.96069544728
63096000000,4.92699779237
63198000000,4.84396000287
63296000000,4.78246903235
63396000000,4.66712121184
63496000000,4.58434873324
63596000000,4.56235905083
63698000000,4.40404575235
63796000000,4.25552549841
63896000000,4.13974115413
63996000000,3.99040635414
64096000000,3.86127646182
64196000000,3.78810125323
64296000000,3.64653426779
64396000000,3.51134142602
64498000000,3.35137702948
64596000000,3.16741184908
64696000000,3.03903741814
64796000000,2.91373840636
64896000000,2.90983441235
64998000000,2.81036010102
65096000000,2.76806588296
65196000000,2.72303259183
65296000000,2.77355648205
65396000000,2.87610613556
65496000000,3.07915274602
65596000000,3.29333107493
65694000000,3.55307125047
65798000000,3.77908535655
65896000000,3.91333612362
65996000000,4.17458718715
66096000000,4.43870430733
66196000000,4.70949830109
66296000000,4.92202751005
66396000000,5.08041864055
66498000000,5.21353184151
66596000000,5.23134930859
66696000000,5.36266063524
66798000000,5.3640038254
66896000000,5.44473378534
66996000000,5.46520415553
67096000000,5.47000660061
67196000000,5.3564920977
67296000000,5.27211846001
67398000000,5.30075575407
67496000000,5.19924223612
67596000000,5.09202925877
67692000000,4.96873870082
67796000000,4.85279336642
67898000000,4.66754371297
67996000000,4.6168150294
68096000000,4.47915310407
68196000000,4.31690481697
68296000000,4.1825229949
68396000000,4.02428964546
68498000000,3.86134002648
68598000000,3.67452341723
68696000000,3.59422534517
68796000000,3.45153836553
68896000000,3.28431088034
68998000000,3.15579329817
69096000000,2.98618731583
69196000000,2.83032346158
69296000000,2.70720879173
69396000000,2.65592020232
69496000000,2.5279489587
69596000000,2.41316221726
69696000000,2.30772079831
69796000000,2.19944419214
69896000000,2.09870459859
69996000000,2.03210412037
70096000000,1.99301647454
70196000000,1.9207483215
70296000000,1.87033580808
70396000000,1.82404528299
70496000000,1.7860773184
70596000000,1.75415479657
70696000000,1.73408202962
70796000000,1.73510690343
70896000000,1.72404460808
70996000000,1.71872151252
71096000000,1.71930836756
71196000000,1.7203692363
71296000000,1.72754897814
71396000000,1.7372424377
71496000000,1.7506097101
71596000000,1.76227758864
71696000000,1.77948502991
71796000000,1.79182499945
71896000000,1.80734378408
71996000000,1.81534018129
72098000000,1.82423977348
72196000000,1.84065779981
72296000000,1.85035141712
72396000000,1.86013569712
72496000000,1.86836029728
72598000000,1.8663379657
72696000000,1.86862936392
72796000000,1.8695566906
72896000000,1.8660712864
72996000000,1.87221606839
73096000000,1.87143208354
73196000000,1.86602809744
73296000000,1.85139358329
73396000000,1.84311597955
73498000000,1.83495739909
73596000000,1.83494294407
73696000000,1.82530274794
73796000000,1.81645092227
73896000000,1.80499824771
73996000000,1.78493308188
74096000000,1.76997904554
74196000000,1.75573969917
74296000000,1.73689676336
74396000000,1.72355092114
74496000000,1.71757222968
74596000000,1.69831867093
74696000000,1.67488491063
74796000000,1.65082015896
74896000000,1.62996983251
74998000000,1.6124586556
75096000000,1.59310358009
75198000000,1.57104350442
75296000000,1.56024950083
75396000000,1.53744755549
75496000000,1.51293132893
75596000000,1.48922868779
75698000000,1.46691759186
75796000000,1.44994926257
75896000000,1.43754294547
75996000000,1.44896874734
76096000000,1.43963641764
76196000000,1.45827412003
76296000000,1.48386441104
76396000000,1.53620462272
76496000000,1.62537748844
76596000000,1.72871454089
76696000000,1.80094106397
76798000000,1.96427332599
76896000000,2.15246552741
76996000000,2.41476026389
77096000000,2.6857231044
77196000000,2.94880542664
77296000000,3.26347270236
77408000000,3.57203795553
77496000000,3.6856887397
77596000000,3.96227346883
77696000000,4.2302295716
77796000000,4.51553850945
77896000000,4.70049655062
77996000000,4.78363562704
78096000000,4.90862633214
78196000000,5.02524537957
78296000000,5.12559041352
78396000000,5.29545017101
78496000000,5.27784452782
78596000000,5.21273310756
78696000000,5.20618310061
78796000000,5.16467114045
78898000000,5.12597729355
78996000000,5.03672664657
79096000000,5.06006419325
79196000000,4.96161587087
79296000000,4.78568718453
79396000000,4.69255877195
79496000000,4.51402903219
79596000000,4.40903431785
79696000000,4.32272510859
79796000000,4.19744972936
79898000000,3.98894489609
79996000000,3.85048843631
80096000000,3.68170918382
80196000000,3.53560591331
80298000000,3.35512843482
80396000000,3.29907895013
80496000000,3.09734239967
80596000000,2.96418100589
80696000000,2.82794687413
80796000000,2.68446390681
80896000000,2.57418700862
80996000000,2.50117836403
81096000000,2.538950537
81196000000,2.56214077586
81298000000,2.55575925112
81396000000,2.65422947397
81496000000,2.84840800807
81596000000,3.0487964794
81696000000,3.31739750918
81798000000,3.58793054347
81896000000,3.77549742739
81996000000,4.01280663043
82098000000,4.29708942004
82196000000,4.46597065947
82296000000,4.67680831173
82396000000,4.84090749603
82496000000,4.9973120135
82596000000,5.13955782114
82696000000,5.22889140259
82796000000,5.18339314911
82896000000,5.23272220272
82996000000,5.23954288558
83096000000,5.20367039452
83196000000,5.1625979021
83296000000,5.24322978853
83396000000,5.13407473313
83498000000,5.06476464219
83596000000,4.94334652124
83696000000,4.80493545565
83796000000,4.70922312821
83896000000,4.59748817885
83996000000,4.56245362793
84098000000,4.37012846402
84196000000,4.26604371776
84296000000,4.12521397595
84398000000,3.97271940146
84496000000,3.84536331395
84596000000,3.77926622735
84696000000,3.63399300299
84796000000,3.46001857646
84896000000,3.31838781086
84996000000,3.18413037425
85096000000,3.0516692216
85196000000,2.93550072869
85296000000,2.81412068942
85396000000,2.74500568698
85496000000,2.59379963082
85596000000,2.48667230627
85696000000,2.37551490322
85796000000,2.2638506692
85896000000,2.17046601059
85996000000,2.11159083829
86096000000,2.02763915735
86196000000,1.9405936785
86296000000,1.86985941325
86396000000,1.81230666993
86496000000,1.75379001579
86596000000,1.71443120609
86696000000,1.68558464658
86796000000,1.65676181885
86896000000,1.62526779055
86996000000,1.60845360552
87096000000,1.59566690199
87198000000,1.58775123087
87296000000,1.58291369323
87396000000,1.58207503356
87496000000,1.58704952666
87598000000,1.59391883974
87696000000,1.59879279182
87796000000,1.6120676382
87896000000,1.62595059863
87996000000,1.64481897602
88096000000,1.6591927533
88196000000,1.67685427862
88296000000,1.68719193403
88396000000,1.70538673474
88496000000,1.71711748566
88596000000,1.73027513853
88696000000,1.7402447439
88796000000,1.7533562156
88896000000,1.7607691512
88996000000,1.76498847001
89096000000,1.76209044621
89196000000,1.76351596982
89296000000,1.76137095392
89396000000,1.75789916502
89496000000,1.76254381981
89596000000,1.7484778226
89698000000,1.74068828229
89796000000,1.73384631796
89896000000,1.71988708902
89996000000,1.71118883342
90096000000,1.69807739363
90196000000,1.69040154183
90296000000,1.67126172514
90396000000,1.65546218309
90496000000,1.63815102005
90598000000,1.62127436182
90696000000,1.60177476448
90796000000,1.58735382377
90896000000,1.57556289498
90996000000,1.5601533481
91096000000,1.54536202871
91196000000,1.53504239216
91296000000,1.52968246061
91396000000,1.54963900631
91496000000,1.58251539093
91598000000,1.62772509041
91696000000,1.65763368072
91796000000,1.76060675908
91896000000,1.89125614562
91996000000,2.06749789197
92096000000,2.26273075533
92198000000,2.526649304
92296000000,2.81896533905
92396000000,3.00775057758
92496000000,3.33626782773
92596000000,3.658902753
92696000000,3.96955035835
92796000000,4.21809074094
92896000000,4.52743830195
92996000000,4.7235812732
93096000000,4.81213980713
93196000000,4.98164350462
93298000000,5.08729267769
93396000000,5.17589122334
93496000000,5.24963971585
93596000000,5.36250181343
93696000000,5.4031107573
93796000000,5.31331258677
93896000000,5.29103753118
93996000000,5.22956293459
94098000000,5.1797699987
94196000000,5.12061932773
94296000000,5.12308369819
94396000000,4.99526240564
94498000000,4.84286634408
94596000000,4.72252696847
94696000000,4.59023761602
94796000000,4.46998144685
94898000000,4.43852400188
94996000000,4.28749139794
95096000000,4.12476954375
95196000000,3.93149305493
95296000000,3.75905843666
95396000000,3.61271564963
95498000000,3.45838791594
95596000000,3.31667048461
95696000000,3.23638571709
95796000000,3.07442390347
95896000000,2.92605068559
95996000000,2.76560527071
96096000000,2.63147671157
96196000000,2.53934039036
96296000000,2.51534003206
96396000000,2.48332634582
96496000000,2.51427858169
96596000000,2.56498571761
96696000000,2.67888095284
96796000000,2.72481824777
96896000000,2.98106590775
96996000000,3.2763538567
97096000000,3.58851834538
97196000000,3.91574877318
97296000000,4.1474555266
97396000000,4.4120418256
97498000000,4.51364868059
97596000000,4.72197033666
97696000000,4.89302150023
97796000000,5.01004536368
97896000000,5.20119187591
97998000000,5.27814674665
98096000000,5.21257390009
98196000000,5.24672710006
98296000000,5.24933652774
98398000000,5.22229052119
98496000000,5.2742663687
98596000000,5.21932780702
98698000000,5.10785675459
98796000000,5.05229597117
98896000000,4.95686327976
98996000000,4.85192083357
99096000000,4.8150813966
99198000000,4.7222452673
99296000000,4.55402729488
99396000000,4.41888567663
99496000000,4.27228768182
99598000000,4.14611400423
99696000000,4.01260612239
99796000000,3.8947329705
99896000000,3.74403748093
99996000000,3.63097916856
100098000000,3.4910807187
100196000000,3.36716588476
100296000000,3.23813904524
100396000000,3.10653333112
100498000000,2.96191366545
100596000000,2.84702989655
100696000000,2.72240449659
100796000000,2.66829212162
100896000000,2.53165068427
100996000000,2.42929171212
101098000000,2.33194230713
101196000000,2.24045010405
101296000000,2.16450924904
101398000000,2.07994624744
101498000000,1.99657533565
101596000000,1.963348094
101692000000,1.90457976126
101796000000,1.85725048859
101896000000,1.8170563038
101996000000,1.7758099524
102096000000,1.74213468209
102196000000,1.72961049873
102296000000,1.71230721134
102396000000,1.70235471856
102496000000,1.69704947771
102598000000,1.68951545893
102696000000,1.68978355731
102796000000,1.70072693554
102896000000,1.70563676717
102996000000,1.71833794719
103096000000,1.72977240447
103198000000,1.74092349771
103296000000,1.7455948051
103396000000,1.7612675206
103496000000,1.77250438758
103596000000,1.78523452706
103696000000,1.79514052803
103796000000,1.80549907637
103896000000,1.80453791062
103998000000,1.80860901985
104096000000,1.81954196056
104196000000,1.82372960234
104296000000,1.82506202882
104396000000,1.82328141526
104496000000,1.81823560283
104596000000,1.81676486931
104698000000,1.80458571082
104796000000,1.8002411904
104896000000,1.79713061279
104996000000,1.79222778275
105096000000,1.78085094388
105196000000,1.76452458438
105296000000,1.74793790962
105396000000,1.74494322691
105496000000,1.7336324606
105598000000,1.71982465329
105696000000,1.70202278501
105796000000,1.68547284831
105896000000,1.67077550014
105996000000,1.64590596511
106098000000,1.63820433312
106196000000,1.62495303114
106296000000,1.60342861971
106396000000,1.58435282612
106496000000,1.56010491384
106596000000,1.53644730679
106696000000,1.51686560177
106798000000,1.50364668679
106896000000,1.50407865443
106998000000,1.50665985441
107096000000,1.50359073315
107196000000,1.53455808723
107296000000,1.58429070225
107396000000,1.69047886743
107496000000,1.81078049265
107598000000,1.96133457823
107696000000,2.13793917955
107796000000,2.27797084509
107896000000,2.55857153206
107996000000,2.82994147684
108096000000,3.14621680842
108196000000,3.46252614853
108296000000,3.73148261096
108396000000,4.05920221237
108496000000,4.21446735298
108604000000,4.43862690798
108696000000,4.64213065745
108796000000,4.79654068311
108898000000,4.93938450894
108996000000,5.0499226384
109096000000,5.20947984891
109196000000,5.17474436487
109296000000,5.16702276578
109394000000,5.20119884633
109496000000,5.17461582368
109596000000,5.15061078191
109696000000,5.08623130532
109796000000,5.03268813952
109906000000,4.96812711285
109996000000,4.87170293588
110096000000,4.74421679003
110196000000,4.63723472337
110296000000,4.49827845724
110396000000,4.41148087548
110496000000,4.3148725926
110596000000,4.15209040557
110696000000,4.02489898636
110796000000,3.87893736087
110898000000,3.73172785283
110996000000,3.61365303513
111096000000,3.44745026296
111196000000,3.30435547986
111296000000,3.14631591267
111396000000,2.99357388471
111496000000,2.85331204589
111596000000,2.77376694679
111696000000,2.64942499189
111796000000,2.53722426185
111896000000,2.45156653287
111996000000,2.41020537542
112098000000,2.41895329437
112198000000,2.4784397112
112296000000,2.55757461227
112398000000,2.72374856198
112496000000,2.92716455454
112596000000,3.20288844771
112700000000,3.49756201038
112796000000,3.78219205841
112896000000,3.96210661048
112996000000,4.20923462881
113096000000,4.44369236808
113196000000,4.68581617887
113296000000,4.89034920834
113396000000,5.07224758556
113498000000,5.07317421508
113596000000,5.26001659517
113696000000,5.36051055554
113796000000,5.41387823471
113896000000,5.42401399348
113996000000,5.44237463424
114096000000,5.40339381658
114196000000,5.35515354203
114296000000,5.32106768537
114396000000,5.26531709923
114496000000,5.15291558307
114596000000,5.06445348292
114696000000,4.9292312886
114796000000,4.82032612904
114896000000,4.75499573255
115002000000,4.63076094455
115098000000,4.43026730182
115196000000,4.28318732068
115296000000,4.12924665046
115396000000,3.97371006723
115496000000,3.88827404942
115596000000,3.72440674215
115696000000,3.54960068417
115796000000,3.38566296205
115896000000,3.2337912864
115996000000,3.06835604762
116096000000,2.923664437
116196000000,2.86150381118
116296000000,2.69773070103
116396000000,2.55521748968
116496000000,2.42777812604
116596000000,2.31651844136
116696000000,2.20249117914
116796000000,2.09698228892
116898000000,2.04387213164
116996000000,1.94355504059
117096000000,1.8644962029
117196000000,1.80322094433
117292000000,1.73550063065
117396000000,1.69424648125
117496000000,1.65102758015
117596000000,1.6318548006
117696000000,1.60177598432
117796000000,1.58543766712
117896000000,1.5741781197
117996000000,1.56811555294
118096000000,1.57006365269
118196000000,1.57673687898
118296000000,1.58219001769
118396000000,1.592176834
118496000000,1.60425658164
118596000000,1.61786557974
118698000000,1.63281541765
118796000000,1.6473331417
118898000000,1.66093891729
118998000000,1.67227515047
119096000000,1.68844717407
119198000000,1.70090770616
119298000000,1.71260343941
119396000000,1.72524923984
119496000000,1.73184223707
119596000000,1.73490749409
119696000000,1.74621301608
119798000000,1.74559144385
119898000000,1.74816487082
119998000000,1.74877992489
120096000000,1.75110363509
120196000000,1.74968166832
120296000000,1.75383158734
120396000000,1.74477056337
120496000000,1.74125338296
120596000000,1.73343029384
120696000000,1.72725788993
120796000000,1.72039768758
120896000000,1.70829603525
120996000000,1.70335607925
121096000000,1.69482114336
121196000000,1.68129073002
121296000000,1.6654659508
121396000000,1.65272837499
121496000000,1.63973043812
121596000000,1.61952826414
121696000000,1.61588840948
121796000000,1.59614352784
121896000000,1.58149139393
121996000000,1.56112369807
122096000000,1.54506818371
122196000000,1.52870851954
122296000000,1.50690317159
122396000000,1.49025899467
122496000000,1.48332736042
122596000000,1.46725097136
122696000000,1.45043955048
122796000000,1.44468765657
122896000000,1.42922141889
122996000000,1.43777969967
123096000000,1.46033131164
123196000000,1.51693045789
123296000000,1.5783547259
123396000000,1.69510107292
123496000000,1.82703188644
123596000000,1.94795039519
123696000000,2.14101472963
123796000000,2.41644517304
123896000000,2.68690378364
123996000000,3.01901500153
124096000000,3.34186288559
124196000000,3.67588555716
124298000000,3.95951628957
124396000000,4.16446133554
124496000000,4.38130602161
124596000000,4.60974780801
124696000000,4.76523011665
124796000000,4.88883339799
124896000000,4.99069791509
124996000000,4.96432474108
125096000000,5.11076924657
125196000000,5.14289350545
125296000000,5.15075083903
125396000000,5.13696203322
125496000000,5.1146014464
125596000000,5.07457136619
125696000000,4.96791398821
125796000000,4.9993245071
125896000000,4.92168536824
125996000000,4.8136892561
126096000000,4.74371278701
126196000000,4.64087523718
126298000000,4.47332300548
126396000000,4.4191419907
126496000000,4.30914875124
126596000000,4.16359718878
126698000000,4.04543561162
126796000000,3.89951423134
126896000000,3.71439702519
126996000000,3.56649501113
127096000000,3.5073444722
127196000000,3.35516992017
127296000000,3.21378387644
127396000000,3.07035758373
127494000000,2.9273449736
127596000000,2.76748835032
127696000000,2.72234719466
127796000000,2.60257666915
127896000000,2.50751789605
127996000000,2.45201322504
128098000000,2.40615594981
128196000000,2.41819426156
128296000000,2.40133325154
128396000000,2.53969868554
128488000000,2.71582734898
128596000000,2.94468905971
128696000000,3.21250578238
128796000000,3.48355442779
128896000000,3.73821579836
128996000000,3.8835130341
129102000000,4.17533725235
129196000000,4.45973076087
129296000000,4.71007836895
129396000000,4.93332726955
129496000000,5.04664595729
129596000000,5.24514851995
129696000000,5.24691727071
129796000000,5.43628310718
129896000000,5.46313263405
129996000000,5.51060989404
130096000000,5.52411062864
130196000000,5.51612115293
130296000000,5.48093533594
130396000000,5.34751089481
130496000000,5.36376947043
130596000000,5.28780293871
130696000000,5.15586370821
130796000000,5.03672294417
130896000000,4.89918024528
130996000000,4.76084154863
131096000000,4.56937715536
131198000000,4.44771563456
131296000000,4.35934207224
131396000000,4.21764896442
131496000000,4.04796231063
131596000000,3.8404461517
